1,2,3,4,5,6
0,0,0,0.226614312003592,0.999997136967476,0.107173804351118
0,0,0,0.605091896723623,0.0517459016479325,0.99999663204408
0,0,0,0.767530195098453,0.234708877298043,0.5788558645552
0.226614312003592,0.605091896723623,0.767530195098453,0,0,0
0.999997136967476,0.0517459016479325,0.234708877298043,0,0,0
0.107173804351118,0.99999663204408,0.5788558645552,0,0,0
